The Runner,R,90 min,Drama,8/7/15,Austin Stark,Austin Stark,"Sarah Paulson, Nicolas Cage, Connie Nielsen, Peter Fonda",http://ia.media-imdb.com/images/M/MV5BMTkyMDkwNDIyMV5BMl5BanBnXkFtZTgwNDU1OTEwNjE@._V1_SX300.jpg,"In the aftermath of the 2010 BP oil spill, an idealistic but flawed politician is forced to confront his dysfunctional life after his career is destroyed in a sex scandal."
Irrational Man,R,95 min,"Drama, Mystery",8/7/15,Woody Allen,Woody Allen,"Joaquin Phoenix, Emma Stone, Joe Stapleton, Nancy Carroll",http://ia.media-imdb.com/images/M/MV5BMjE2NTM0Mzk5Ml5BMl5BanBnXkFtZTgwMzQ3Njc3NTE@._V1_SX300.jpg,A tormented philosophy professor finds a will to live when he commits an existential act.
Cop Car,R,88 min,Thriller,8/7/15,Jon Watts,"Jon Watts, Christopher D. Ford","Kevin Bacon, James Freedson-Jackson, Hays Wellford, Camryn Manheim",http://ia.media-imdb.com/images/M/MV5BOTMyMDc5OTUwMl5BMl5BanBnXkFtZTgwMjEwNjc3NTE@._V1_SX300.jpg,A small town sheriff sets out to find the two kids who have taken his car on a joy ride.
The Gift,R,108 min,"Mystery, Thriller",8/7/15,Joel Edgerton,Joel Edgerton,"Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman",http://ia.media-imdb.com/images/M/MV5BMTQzMjM2NjM1Nl5BMl5BanBnXkFtZTgwMDM1MjQyNTE@._V1_SX300.jpg,A young married couple's lives are thrown into a harrowing tailspin when an acquaintance from the husband's past brings mysterious gifts and a horrifying secret to light after more than 20 years.
Beanstalk,PG,78 min,"Comedy, Family, Fantasy",8/1/15,Michael Davis,Michael Davis,"J.D. Daniels, Amy Stoch, Patrick Renna, Richard Moll",http://ia.media-imdb.com/images/M/MV5BMTY0OTM4NzkyOV5BMl5BanBnXkFtZTcwNzUzMzkyMQ@@._V1_SX300.jpg,"A young boy finds a crate of green beans. When they're planted, they grow a beanstalk to the clouds, where a castle of giants are habited."
Mission: Impossible - Rogue Nation,PG-13,131 min,"Action, Adventure, Thriller",7/31/15,Christopher McQuarrie,"Christopher McQuarrie (screenplay), Christopher McQuarrie (story), Drew Pearce (story), Bruce Geller (television series)","Tom Cruise, Jeremy Renner, Simon Pegg, Rebecca Ferguson",http://ia.media-imdb.com/images/M/MV5BMTQ1NDI2MzU2MF5BMl5BanBnXkFtZTgwNTExNTU5NDE@._V1_SX300.jpg,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF."
A Lego Brickumentary,G,93 min,Documentary,7/31/15,"Kief Davidson, Daniel Junge","Daniel Junge, Davis Coombe, Kief Davidson","Jason Bateman, Jamie Berard, Alice Finch, Bret Harris",http://ia.media-imdb.com/images/M/MV5BMTA5Njk2MTQ1NjBeQTJeQWpwZ15BbWU4MDM2MDA0NjUx._V1_SX300.jpg,A look at the global culture and appeal of the LEGO building-block toys.
Jenny's Wedding,PG-13,94 min,"Comedy, Drama",7/31/15,Mary Agnes Donoghue,Mary Agnes Donoghue (screenplay),"Katherine Heigl, Tom Wilkinson, Linda Emond, Grace Gummer",http://ia.media-imdb.com/images/M/MV5BNjcwMDEzNzE3MV5BMl5BanBnXkFtZTgwNTMzMzgxNjE@._V1_SX300.jpg,"Jenny Farrell has led an openly gay life - except with her conventional family. When she finally decides to start a family and marry the woman they thought was just her roommate, the small,..."
Extinction,R,112 min,"Drama, Horror, Sci-Fi",7/31/15,Miguel Ángel Vivas,"Juan de Dios Garduño (novel), Alberto Marini, Miguel Ángel Vivas","Matthew Fox, Jeffrey Donovan, Quinn McColgan, Valeria Vereau",http://ia.media-imdb.com/images/M/MV5BMTYzMzIyMTQ3N15BMl5BanBnXkFtZTgwNTMzNTAwNjE@._V1_SX300.jpg,"And suddenly, overnight, the world came to a halt. Two men, two survivors, one kid, and hatred that separates them. A place forgotten by everyone, including the creatures that inhabit the Earth... until now."
Best of Enemies,R,87 min,"Documentary, History, News",7/31/15,"Robert Gordon, Morgan Neville","Robert Gordon, Morgan Neville","Paul Newman, John Lithgow, Kelsey Grammer, Gore Vidal",http://ia.media-imdb.com/images/M/MV5BMjA0MzA1ODA5NF5BMl5BanBnXkFtZTgwMDc3OTU5NTE@._V1_SX300.jpg,A documentary on the series of televised debates in 1968 between liberal Gore Vidal and conservative William F. Buckley.
The Luigi0730 Sequel,PG-13,73 min,"Action, Adventure, Comedy",7/30/15,"Eric Arnold, David Gattis","Eric Arnold, David Gattis","David Gattis, Eric Arnold, James Robison, Nathaniel Eddings",http://ia.media-imdb.com/images/M/MV5BNDU5MTcxNzU2MF5BMl5BanBnXkFtZTgwNzIyOTkzNjE@._V1_SX300.jpg,"After their world is destroyed, and their princess has been kidnapped, Mario and Luigi hunt down an evil wizard hellbent to destroy the Mushroom Kingdom."
Vacation,R,99 min,"Adventure, Comedy",7/29/15,"John Francis Daley, Jonathan M. Goldstein","Jonathan M. Goldstein, John Francis Daley, John Hughes (characters)","Ed Helms, Christina Applegate, Skyler Gisondo, Steele Stebbins",http://ia.media-imdb.com/images/M/MV5BMTUwNTM0ODMxM15BMl5BanBnXkFtZTgwNjM4Nzk4NTE@._V1_SX300.jpg,"Rusty Griswold takes his own family on a road trip to ""Walley World"" in order to spice things up with his wife and reconnect with his sons."
Blackbird,R,99 min,Drama,7/28/15,Patrik-Ian Polk,"Rikki Beadle Blair, Patrik-Ian Polk","Mo'Nique, Julian Walker, Kevin Allesee, Isaiah Washington",http://ia.media-imdb.com/images/M/MV5BMjI1OTU2MDAxM15BMl5BanBnXkFtZTgwMDQxMDc2NDE@._V1_SX300.jpg,A young singer struggles with his sexuality and the treatment of others while coming of age in a small Southern Baptist community.
Justice League: Gods and Monsters,PG-13,76 min,"Animation, Action, Fantasy",7/28/15,Sam Liu,"Alan Burnett (screenplay), Bruce W. Timm (story), Alan Burnett (story), Bob Kane (character: Batman)","Benjamin Bratt, Michael C. Hall, Tamara Taylor, Paget Brewster",http://ia.media-imdb.com/images/M/MV5BMTk3Nzg0NDM2Nl5BMl5BanBnXkFtZTgwNjE0NjAzNjE@._V1_SX300.jpg,"In an alternate universe, very different versions of DC's Trinity (Superman, Batman and Wonder Woman), who operate outside of the law, are framed for murders of prominent scientist and the government decides to take them out."
7500,PG-13,97 min,"Horror, Mystery, Sci-Fi",7/25/15,Takashi Shimizu,Craig Rosenberg,"Ryan Kwanten, Amy Smart, Leslie Bibb, Jamie Chung",http://ia.media-imdb.com/images/M/MV5BYTAwYzRhNmMtYWUwOS00ZjNmLTk1YzAtYzk5MWEwMmIzYTdhXkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_SX300.jpg,"Flight 7500 departs Los Angeles International Airport bound for Tokyo. As the overnight flight makes its way over the Pacific Ocean during its ten-hour course, the passengers encounter what appears to be a supernatural force in the cabin."
The Vatican Tapes,PG-13,91 min,"Horror, Thriller",7/24/15,Mark Neveldine,"Chris Morgan (based on a story by), Christopher Borrelli (based on a story by), Christopher Borrelli (screenplay), Michael C. Martin (screenplay)","Michael Peña, Olivia Taylor Dudley, Alison Lohman, Kathleen Robertson",http://ia.media-imdb.com/images/M/MV5BMjMwNzgzNTI0M15BMl5BanBnXkFtZTgwODU0MTk4NTE@._V1_SX300.jpg,A priest and two Vatican exorcists must do battle with an ancient satanic force to save the soul of a young woman.
Southpaw,R,124 min,"Action, Drama, Sport",7/24/15,Antoine Fuqua,Kurt Sutter,"Jake Gyllenhaal, Rachel McAdams, Forest Whitaker, Oona Laurence",http://ia.media-imdb.com/images/M/MV5BMjI1MTcwODk0MV5BMl5BanBnXkFtZTgwMTgwMDM5NTE@._V1_SX300.jpg,Boxer Billy Hope turns to trainer Tick Wills to help him get his life back on track after losing his wife in a tragic accident and his daughter to child protection services.
Pixels,PG-13,106 min,"Action, Comedy, Sci-Fi",7/24/15,Chris Columbus,"Tim Herlihy (screenplay), Timothy Dowling (screenplay), Tim Herlihy (screen story), Patrick Jean (short film)","Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage",http://ia.media-imdb.com/images/M/MV5BMTYxMzM4NDY5N15BMl5BanBnXkFtZTgwNzg1NTI3MzE@._V1_SX300.jpg,"When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games."
The Young Kieslowski,R,94 min,"Comedy, Drama, Romance",7/24/15,Kerem Sanga,Kerem Sanga,"Ryan Malgarini, Haley Lu Richardson, Joshua Malina, Melora Walters",http://ia.media-imdb.com/images/M/MV5BMjMzNjk5OTA0MV5BMl5BanBnXkFtZTgwNzE1NDg5NTE@._V1_SX300.jpg,"Two brainy and awkward virgins hook up (drunkenly), fall in love (maybe), and get pregnant (twins)."
Mr. Holmes,PG,104 min,"Drama, Mystery",7/24/15,Bill Condon,"Mitch Cullin (novel), Jeffrey Hatcher (screenplay)","Ian McKellen, Laura Linney, Milo Parker, Hiroyuki Sanada",http://ia.media-imdb.com/images/M/MV5BMTg5MjE0Njk0MF5BMl5BanBnXkFtZTgwNTgwMjQ4NTE@._V1_SX300.jpg,"An aged, retired Sherlock Holmes deals with early dementia as he tries to remember both his final case and a mysterious woman whose memory haunts him. He also befriends a fan, the young son of his housekeeper, who wants him to work again."
Paper Towns,PG-13,109 min,"Drama, Mystery, Romance",7/24/15,Jake Schreier,"John Green (book), Scott Neustadter (screenplay), Michael H. Weber (screenplay)","Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith",http://ia.media-imdb.com/images/M/MV5BMjE2ODQxODMwOF5BMl5BanBnXkFtZTgwNDY5NjY3NDE@._V1_SX300.jpg,"After an all night adventure, Quentin's life-long crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime."
Unexpected,R,90 min,"Comedy, Drama",7/24/15,Kris Swanberg,"Megan Mercier, Kris Swanberg","Cobie Smulders, Anders Holm, Gail Bean, Elizabeth McGovern",http://ia.media-imdb.com/images/M/MV5BMjM5NTAwMDM4Nl5BMl5BanBnXkFtZTgwOTI4NzM1NTE@._V1_SX300.jpg,An inner-city high school teacher discovers she is pregnant at the same time as one of her most promising students and the two develop an unlikely friendship while struggling to navigate their unexpected pregnancies.
Smosh: The Movie,PG-13,84 min,"Action, Adventure, Comedy",7/24/15,Alex Winter,"Eric Falconer, Steve Marmel, Anthony Padilla (based on the characters created by), Ian Hecox (based on the characters created by)","Mark Edward Fischbach, Anthony Padilla, Ian Hecox, Jillian Nelson",http://ia.media-imdb.com/images/M/MV5BMTg2OTcyNzEwN15BMl5BanBnXkFtZTgwOTU0Mzc5NTE@._V1_SX300.jpg,An embarrassing video of Anthony surfaces online right before his fifth high school reunion. The Smosh dudes then take a portal into YouTube and race to change the video and re-write history before it blows Anthony's chances of reconnecting with his teen crush Anna.
Before We Go,PG-13,95 min,"Comedy, Drama, Romance",7/21/15,Chris Evans,"Ronald Bass (screenplay), Jen Smolka (screenplay), Chris Shafer (screenplay), Paul Vicknair (screenplay), Ronald Bass (story), Jen Smolka (story)","Alice Eve, Chris Evans, Emma Fitzpatrick, Scott Evans",http://ia.media-imdb.com/images/M/MV5BOTMxNzE0NjY4NV5BMl5BanBnXkFtZTgwMjIxNjIzNjE@._V1_SX300.jpg,Two strangers stuck in Manhattan for the night grow into each other's most trusted confidants when an evening of unexpected adventure forces them to confront their fears and take control of their lives.
Break Point,R,90 min,"Comedy, Sport",7/21/15,Jay Karas,"Gene Hong (story), Gene Hong, Gene Hong, Jeremy Sisto (story), Jeremy Sisto","Jeremy Sisto, David Walton, Adam DeVine, Joshua Rush",http://ia.media-imdb.com/images/M/MV5BMTQzOTYwMzA4NF5BMl5BanBnXkFtZTgwMDQyODIzNjE@._V1_SX300.jpg,Two estranged brothers reunite to make an improbable run at a grand slam tennis tournament.
The Stanford Prison Experiment,R,122 min,"Drama, Thriller",7/17/15,Kyle Patrick Alvarez,Tim Talbott,"Billy Crudup, Michael Angarano, Moises Arias, Nicholas Braun",http://ia.media-imdb.com/images/M/MV5BMTUyNDIyMTA4NV5BMl5BanBnXkFtZTgwODM2MDMxNjE@._V1_SX300.jpg,Twenty-four male students out of seventy-five were selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building.
Ant-Man,PG-13,117 min,"Action, Adventure, Sci-Fi",7/17/15,Peyton Reed,"Edgar Wright (screenplay), Joe Cornish (screenplay), Adam McKay (screenplay), Paul Rudd (screenplay), Edgar Wright (story), Joe Cornish (story), Stan Lee (comic book), Larry Lieber (comic book), Jack Kirby (comic book)","Paul Rudd, Michael Douglas, Evangeline Lilly, Corey Stoll",http://ia.media-imdb.com/images/M/MV5BMjM2NTQ5Mzc2M15BMl5BanBnXkFtZTgwNTcxMDI2NTE@._V1_SX300.jpg,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world."
Safelight,R,84 min,Drama,7/17/15,Tony Aloupis,"Tony Aloupis, Tony Aloupis","Evan Peters, Juno Temple, Kevin Alejandro, Meaghan Martin",http://ia.media-imdb.com/images/M/MV5BNDA3MzMyNjU1MV5BMl5BanBnXkFtZTgwNTY4NjAyNjE@._V1_SX300.jpg,A teenage boy and girl discover a renewed sense of possibility as they go on a road trip to photograph lighthouses along the California coast.
Twinsters,PG-13,89 min,"Documentary, Biography, Family",7/17/15,"Samantha Futerman, Ryan Miyamoto",Samantha Futerman (story),"Anais Bordier, Samantha Futerman, Kanoa Goo",http://ia.media-imdb.com/images/M/MV5BMjIyNzgzNzgxMl5BMl5BanBnXkFtZTgwNDI3MDY2NDE@._V1_SX300.jpg,"Adopted from South Korea, raised on different continents & connected through social media, Samantha & Anaïs believe that they are twin sisters separated at birth."
Trainwreck,R,125 min,"Comedy, Romance",7/17/15,Judd Apatow,Amy Schumer,"Colin Quinn, Devin Fabry, Carla Oudin, Amy Schumer",http://ia.media-imdb.com/images/M/MV5BMTQ4MjgwNTMyOV5BMl5BanBnXkFtZTgwMTc1MjI0NDE@._V1_SX300.jpg,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy."
Lila & Eve,R,94 min,"Drama, Thriller",7/17/15,Charles Stone III,Pat Gilfillan,"Jennifer Lopez, Viola Davis, Shea Whigham, Andre Royo",http://ia.media-imdb.com/images/M/MV5BMTAzNzgzODMzOTReQTJeQWpwZ15BbWU4MDU3Mjg5ODUx._V1_SX300.jpg,"Two distraught mothers, whose children were gunned down in a drive-by, team up to avenge their deaths after local authorities fail to take action."
Black Beauty,PG,86 min,Family,7/16/15,Daniel Zirilli,"Daniel Zirilli, Amy Zirilli","Luke Perry, Bruce Davison, Sarah Ann Schultz, Anthony Del Negro",http://ia.media-imdb.com/images/M/MV5BMTc5NTI0NTg3Nl5BMl5BanBnXkFtZTgwOTEzODEyNjE@._V1_SX300.jpg,"Black Beauty, a film centering on a 15 year-old girl who volunteers at a city pound, and convinces her Grandfather in the country to adopt a horse that was rescued from an abusive owner. ..."
Self/less,PG-13,117 min,"Action, Drama, Mystery",7/10/15,Tarsem Singh,"David Pastor (screenplay), Àlex Pastor (screenplay)","Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley",http://ia.media-imdb.com/images/M/MV5BMTU0MTQzNzAxMl5BMl5BanBnXkFtZTgwNjg4MjcxNjE@._V1_SX300.jpg,"A dying real estate mogul transfers his consciousness into a healthy young body, but soon finds that neither the procedure nor the company that performed it are quite what they seem."
Minions,PG,91 min,"Animation, Comedy, Family",7/10/15,"Kyle Balda, Pierre Coffin",Brian Lynch,"Sandra Bullock, Jon Hamm, Michael Keaton, Allison Janney",http://ia.media-imdb.com/images/M/MV5BMTg2MTMyMzU0M15BMl5BanBnXkFtZTgwOTU3ODk4NTE@._V1_SX300.jpg,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world."
The Gallows,R,81 min,"Horror, Thriller",7/10/15,"Travis Cluff, Chris Lofing","Travis Cluff, Chris Lofing","Reese Mishler, Pfeifer Brown, Ryan Shoos, Cassidy Gifford",http://ia.media-imdb.com/images/M/MV5BMTU2MTMyOTkwM15BMl5BanBnXkFtZTgwOTQzNjc3NTE@._V1_SX300.jpg,"20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better left alone."
Boulevard,R,88 min,Drama,7/10/15,Dito Montiel,Douglas Soesbe,"Robin Williams, Kathy Baker, Roberto Aguire, Giles Matthey",http://ia.media-imdb.com/images/M/MV5BMjMxMDYzNTQyOV5BMl5BanBnXkFtZTgwNzU4NDk5NTE@._V1_SX300.jpg,A devoted husband in a marriage of convenience is forced to confront his secret life.
Tangerine,R,88 min,"Comedy, Drama",7/10/15,Sean Baker,"Sean Baker, Chris Bergoch","Kitana Kiki Rodriguez, Mya Taylor, Karren Karagulian, Mickey O'Hagan",http://ia.media-imdb.com/images/M/MV5BMjEzNzY2NjYwOV5BMl5BanBnXkFtZTgwOTY1MDU1NTE@._V1_SX300.jpg,A working girl tears through Tinseltown on Christmas Eve searching for the pimp who broke her heart.
No Way Jose,R,97 min,Comedy,7/7/15,Adam Goldberg,"Adam Goldberg, Sarah Kate Levy","Emily Osment, Gillian Jacobs, Adam Goldberg, Brendan Hines",http://ia.media-imdb.com/images/M/MV5BNTczMTg4MTM4Nl5BMl5BanBnXkFtZTgwMTc3OTI4NTE@._V1_SX300.jpg,"Jose Stern, an erstwhile indie-rocker relegated to playing children's birthday parties, is on the verge of turning 40 and at a crossroads in his life."
Underdog Kids,PG,94 min,"Action, Family",7/7/15,Phillip Rhee,Phillip Rhee,"Phillip Rhee, Mirelly Taylor, Max Gail, Adam Irigoyen",http://ia.media-imdb.com/images/M/MV5BMjA1MDM2MTk5M15BMl5BanBnXkFtZTgwNTAyNzU5NTE@._V1_SX300.jpg,Inner city kids from a poor neighborhood go up against the undefeated Beverly Hills Junior National Karate Team.
Awaken,R,89 min,"Action, Mystery, Thriller",7/7/15,Mark Atkins,"Mark Atkins (story), Natalie Burn (story), Scott Martin (story), Ryan Priest (story), Michael Thomas Slifkin (story)","Vinnie Jones, Daryl Hannah, Edward Furlong, Natalie Burn",http://ia.media-imdb.com/images/M/MV5BMTc3ODcxNTE3NV5BMl5BanBnXkFtZTgwNTI4NjY5NTE@._V1_SX300.jpg,A random group of people wake up on an Island where they are being hunted down in a sinister plot to harvest their organs.
Cavemen,R,88 min,Comedy,7/6/15,Herschel Faber,Herschel Faber,"Skylar Astin, Camilla Belle, Chad Michael Murray, Dayo Okeniyi",http://ia.media-imdb.com/images/M/MV5BMjM2MzI3Mzg2OF5BMl5BanBnXkFtZTgwODc2Mjk4MDE@._V1_SX300.jpg,"Cavemen is a comedic film with a slight edge of drama revolving around the lives of somewhat single, somewhat unemployed guys living in a warehouse converted to living quarters in the '..."
Zarkorr! The Invader,PG,80 min,Sci-Fi,7/4/15,"Michael Deak, Aaron Osborne",Neal Marshall Stevens (screenplay),"Franklin A. Vallette, Don Yanan, Peter Looney, Dyer McHenry",http://ia.media-imdb.com/images/M/MV5BMTUyOTk5MDk3NV5BMl5BanBnXkFtZTcwNzMxNTUyMQ@@._V1_SX300.jpg,"An ""average"" postal worker is informed by a tiny alien hologram which looks like a teenage girl that he is the ""choosen one"" to destroy a giant reptile to save the Earth."
Jackie & Ryan,PG-13,90 min,Drama,7/3/15,Ami Canaan Mann,Ami Canaan Mann,"Katherine Heigl, Ben Barnes, Clea DuVall, Emily Alyn Lind",http://ia.media-imdb.com/images/M/MV5BMTc5NTEwNTI4NV5BMl5BanBnXkFtZTgwNDE3OTU5NTE@._V1_SX300.jpg,"A modern day train hopper fighting to become a successful musician, and a single mom battling to maintain custody of her daughter, defy their circumstances by coming together in a relationship that may change each others lives forever."
